material_id,formula,tc,cif_path
mp-19979,Ge2La1Ni2,0.345,data\structures\3DSC_CIFs\MP\mp-19979.cif
mp-606511,Ge2La1Pt2,0.48,data\structures\3DSC_CIFs\MP\mp-606511.cif
mp-1211651,Ge2La3Rh2,3.5,data\structures\3DSC_CIFs\MP\mp-1211651.cif
mp-973906,Ge2Lu1,2.6,data\structures\3DSC_CIFs\MP\mp-973906.cif
mp-13688,Ge2Mo1,6.11,data\structures\3DSC_CIFs\MP\mp-13688.cif
mp-363,Ge2Nb1,0.0,data\structures\3DSC_CIFs\MP\mp-363.cif
mp-3207,Ge2Ni2Sr1,0.8825,data\structures\3DSC_CIFs\MP\mp-3207.cif
mp-571000,Ge2Os2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-571000.cif
mp-4147,Ge2Pd2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-4147.cif
mp-3296,Ge2Pd2Yb1,1.17,data\structures\3DSC_CIFs\MP\mp-3296.cif
mp-1078793,Ge2Pt2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-1078793.cif
mp-1025067,Ge2Re1,2.7,data\structures\3DSC_CIFs\MP\mp-1025067.cif
mp-10697,Ge2Rh2Sr1,0.0,data\structures\3DSC_CIFs\MP\mp-10697.cif
mp-3011,Ge2Rh2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-3011.cif
mp-1079648,Ge2Rh2U1,1.1,data\structures\3DSC_CIFs\MP\mp-1079648.cif
mp-22585,Ge2Rh5,2.12,data\structures\3DSC_CIFs\MP\mp-22585.cif
mp-672310,Ge2Ru2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-672310.cif
mp-10212,Ge2Sc1,1.3,data\structures\3DSC_CIFs\MP\mp-10212.cif
mp-7558,Ge2Ta1,1.15,data\structures\3DSC_CIFs\MP\mp-7558.cif
mp-567889,Ge2Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-567889.cif
mp-1237,Ge2U1,0.6487499999999999,data\structures\3DSC_CIFs\MP\mp-1237.cif
mp-1084800,Ge2V1,0.0,data\structures\3DSC_CIFs\MP\mp-1084800.cif
mp-17094,Ge3Mo5,3.3,data\structures\3DSC_CIFs\MP\mp-17094.cif
mp-672289,Ge3N4,0.0,data\structures\3DSC_CIFs\MP\mp-672289.cif
mp-1188215,Ge3Nb5,0.455,data\structures\3DSC_CIFs\MP\mp-1188215.cif
mp-1220340,Ge3Nd2Pd1,0.0,data\structures\3DSC_CIFs\MP\mp-1220340.cif
mp-8467,Ge3Ni1Y1,0.46,data\structures\3DSC_CIFs\MP\mp-8467.cif
mp-978987,Ge3Pd1Sr1,1.5,data\structures\3DSC_CIFs\MP\mp-978987.cif
mp-1068239,Ge3Pt1Sr1,1.0,data\structures\3DSC_CIFs\MP\mp-1068239.cif
mp-624221,Ge3Rh5,2.12,data\structures\3DSC_CIFs\MP\mp-624221.cif
mp-568151,Ge3Ti5,0.0,data\structures\3DSC_CIFs\MP\mp-568151.cif
mp-2607,Ge3U1,0.0,data\structures\3DSC_CIFs\MP\mp-2607.cif
mp-622345,Ge3U5,0.99,data\structures\3DSC_CIFs\MP\mp-622345.cif
mp-29772,Ge3Y1,2.35,data\structures\3DSC_CIFs\MP\mp-29772.cif
mp-17706,Ge3Zr5,0.0,data\structures\3DSC_CIFs\MP\mp-17706.cif
mp-22729,Ge4La3Pd4,2.493333333,data\structures\3DSC_CIFs\MP\mp-22729.cif
mp-642651,Ge4Ru3Yb2,0.0,data\structures\3DSC_CIFs\MP\mp-642651.cif
mp-1025100,Ge5La1,7.0,data\structures\3DSC_CIFs\MP\mp-1025100.cif
mp-570801,Ge6Pt4Y3,2.6,data\structures\3DSC_CIFs\MP\mp-570801.cif
mp-505780,Ge7Ir3,0.87,data\structures\3DSC_CIFs\MP\mp-505780.cif
mp-642644,H0.5V1,0.0,data\structures\3DSC_CIFs\MP\mp-642644.cif
mp-24154,H0.7Nb0.3,0.0,data\structures\3DSC_CIFs\MP\mp-24154.cif
mp-1184548,H0.9Pd1,4.11,data\structures\3DSC_CIFs\MP\mp-1184548.cif
mp-24153,H1.96La1,0.0,data\structures\3DSC_CIFs\MP\mp-24153.cif
mp-24202,H15Th4,7.883333333333333,data\structures\3DSC_CIFs\MP\mp-24202.cif
mp-24291,H2Th1,0.0,data\structures\3DSC_CIFs\MP\mp-24291.cif
mp-24161,H2Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-24161.cif
mp-24286,H2Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-24286.cif
mp-861653,H3.63Th1,8.35,data\structures\3DSC_CIFs\MP\mp-861653.cif
mp-23739,H4Si1,17.0,data\structures\3DSC_CIFs\MP\mp-23739.cif
mp-1103264,V2Zr1,8.283636363636363,data\structures\3DSC_CIFs\MP\mp-1103264.cif
mp-1184723,Hf0.25Zr0.75,6.62,data\structures\3DSC_CIFs\MP\mp-1184723.cif
mp-1400,Hf1W2,0.0,data\structures\3DSC_CIFs\MP\mp-1400.cif
mp-2363,Hf1Mo2,0.2522,data\structures\3DSC_CIFs\MP\mp-2363.cif
mp-1224085,Hf0.7V2Zr0.3,9.96,data\structures\3DSC_CIFs\MP\mp-1224085.cif
mp-1224292,Hf0.5Ta0.5,6.28,data\structures\3DSC_CIFs\MP\mp-1224292.cif
mp-1224307,Hf0.5Nb0.5,8.905000000000001,data\structures\3DSC_CIFs\MP\mp-1224307.cif
mp-1224419,Hf0.65N1Nb0.35,6.05,data\structures\3DSC_CIFs\MP\mp-1224419.cif
mp-1212292,Hf0.834W0.166,2.79,data\structures\3DSC_CIFs\MP\mp-1212292.cif
mp-1212251,Hf0.8Mo0.2,2.89,data\structures\3DSC_CIFs\MP\mp-1212251.cif
mp-2828,Hf1N1,8.83,data\structures\3DSC_CIFs\MP\mp-2828.cif
mp-103,Hf1,0.128,data\structures\3DSC_CIFs\MP\mp-103.cif
mp-864734,Hf1In1Pd2,2.63,data\structures\3DSC_CIFs\MP\mp-864734.cif
mp-755988,Hf1N1.118,0.0,data\structures\3DSC_CIFs\MP\mp-755988.cif
mp-4828,Hf1Ni2Sn1,0.0,data\structures\3DSC_CIFs\MP\mp-4828.cif
mp-11452,Hf1Os1,0.0,data\structures\3DSC_CIFs\MP\mp-11452.cif
mp-1080463,Hf1Os1P1,5.815,data\structures\3DSC_CIFs\MP\mp-1080463.cif
mp-1189249,Hf1Os1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-1189249.cif
mp-570960,Hf1Os2,2.41,data\structures\3DSC_CIFs\MP\mp-570960.cif
mp-15963,Hf1P1Ru1,11.79666667,data\structures\3DSC_CIFs\MP\mp-15963.cif
mp-1689,Hf1Re2,5.1025,data\structures\3DSC_CIFs\MP\mp-1689.cif
mp-11457,Hf1Rh1,1.73,data\structures\3DSC_CIFs\MP\mp-11457.cif
mp-13472,Hf1Rh1Si1,2.24,data\structures\3DSC_CIFs\MP\mp-13472.cif
mp-1027,Hf1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-1027.cif
mp-2802,Hf1Ru1,0.0,data\structures\3DSC_CIFs\MP\mp-2802.cif
mp-1212161,Hf1Ru1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-1212161.cif
mp-2180,Hf1Sb2,0.0,data\structures\3DSC_CIFs\MP\mp-2180.cif
mp-1069,Hf1Si2,0.0,data\structures\3DSC_CIFs\MP\mp-1069.cif
mp-1095669,Hf1Tc2,5.6,data\structures\3DSC_CIFs\MP\mp-1095669.cif
mp-1071274,Hf1V2.3,9.2,data\structures\3DSC_CIFs\MP\mp-1071274.cif
mp-1224216,Hf25Nb50Zr25,10.1,data\structures\3DSC_CIFs\MP\mp-1224216.cif
mp-1189573,Hf2Ir1,0.0,data\structures\3DSC_CIFs\MP\mp-1189573.cif
mp-861,Hf2Ni1,0.87,data\structures\3DSC_CIFs\MP\mp-861.cif
mp-1190626,Hf2Rh1,1.72,data\structures\3DSC_CIFs\MP\mp-1190626.cif
mp-31022,Hf2Ru3Si4,0.0,data\structures\3DSC_CIFs\MP\mp-31022.cif
mp-9938,Hf2Si1,0.0,data\structures\3DSC_CIFs\MP\mp-9938.cif
mp-2105,Hf3Si2,0.0,data\structures\3DSC_CIFs\MP\mp-2105.cif
mp-567490,Hf5Re24,4.3,data\structures\3DSC_CIFs\MP\mp-567490.cif
mp-20132,Hg0.5In0.5,3.81,data\structures\3DSC_CIFs\MP\mp-20132.cif
mp-11474,Hg5Tl2,3.86,data\structures\3DSC_CIFs\MP\mp-11474.cif
mp-1184554,Hg1,4.1366000000000005,data\structures\3DSC_CIFs\MP\mp-1184554.cif
mp-11462,Hg1K1,0.0,data\structures\3DSC_CIFs\MP\mp-11462.cif
mp-1646,Hg1Li3,0.0,data\structures\3DSC_CIFs\MP\mp-1646.cif
mp-1408,Hg1Mg1,0.935,data\structures\3DSC_CIFs\MP\mp-1408.cif
mp-1185784,Hg2Mg5,0.0,data\structures\3DSC_CIFs\MP\mp-1185784.cif
mp-255,Hg1Na1,0.0,data\structures\3DSC_CIFs\MP\mp-255.cif
mp-1223969,Hg1Pb2,5.8,data\structures\3DSC_CIFs\MP\mp-1223969.cif
mp-1123,Hg1S1,0.0,data\structures\3DSC_CIFs\MP\mp-1123.cif
mp-1630,Hg1Zr3,0.0,data\structures\3DSC_CIFs\MP\mp-1630.cif
mp-30717,Hg2K1,1.2,data\structures\3DSC_CIFs\MP\mp-30717.cif
mp-1185878,Hg2Mg1,4.0,data\structures\3DSC_CIFs\MP\mp-1185878.cif
mp-11466,Hg2Na1,1.62,data\structures\3DSC_CIFs\MP\mp-11466.cif
mp-17974,Hg2Na3,0.0,data\structures\3DSC_CIFs\MP\mp-17974.cif
mp-22089,Hg2Os2O7,0.0,data\structures\3DSC_CIFs\MP\mp-22089.cif
mp-11470,Hg5Pt2,0.0,data\structures\3DSC_CIFs\MP\mp-11470.cif
mp-1185099,Hg3K1,3.18,data\structures\3DSC_CIFs\MP\mp-1185099.cif
mp-1079267,Hg3Li1,1.7,data\structures\3DSC_CIFs\MP\mp-1079267.cif
mp-1205873,Hg3Mg1,0.48,data\structures\3DSC_CIFs\MP\mp-1205873.cif
mp-936,Hg4Pt1,0.0,data\structures\3DSC_CIFs\MP\mp-936.cif
mp-1608,Hg3Zr1,3.28,data\structures\3DSC_CIFs\MP\mp-1608.cif
mp-31473,Hg4K1,3.27,data\structures\3DSC_CIFs\MP\mp-31473.cif
mp-1186152,Hg4Na1,3.05,data\structures\3DSC_CIFs\MP\mp-1186152.cif
mp-30720,Hg5Mn2,0.0,data\structures\3DSC_CIFs\MP\mp-30720.cif
mp-30718,Hg7K5,0.0,data\structures\3DSC_CIFs\MP\mp-30718.cif
mp-1193208,Hg8K1,3.42,data\structures\3DSC_CIFs\MP\mp-1193208.cif
mp-10659,Ho1,0.0,data\structures\3DSC_CIFs\MP\mp-10659.cif
mp-22222,Ho1Ir1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-22222.cif
mp-1207099,Ho1P2Pd2,0.0,data\structures\3DSC_CIFs\MP\mp-1207099.cif
mp-1206634,Ho1Pb1Pd2,0.0,data\structures\3DSC_CIFs\MP\mp-1206634.cif
mp-30731,Ho1Pd2Sn1,0.0,data\structures\3DSC_CIFs\MP\mp-30731.cif
mp-1102328,Ho1Re2,0.0,data\structures\3DSC_CIFs\MP\mp-1102328.cif
mp-20675,Ho1Rh1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-20675.cif
mp-1078508,Ho1Te3,0.0,data\structures\3DSC_CIFs\MP\mp-1078508.cif
mp-1212337,Ho2Rh3Si5,0.0,data\structures\3DSC_CIFs\MP\mp-1212337.cif
mp-1188971,Ho2Rh3Sn5,0.0,data\structures\3DSC_CIFs\MP\mp-1188971.cif
mp-1189188,Ho3Ni1,0.0,data\structures\3DSC_CIFs\MP\mp-1189188.cif
mp-1205124,Ho5Ir4Si10,0.0,data\structures\3DSC_CIFs\MP\mp-1205124.cif
mp-23153,I2,1.2,data\structures\3DSC_CIFs\MP\mp-23153.cif
mp-23182,I4Sn1,1.96,data\structures\3DSC_CIFs\MP\mp-23182.cif
mp-569125,In0.18Mg0.82,0.0,data\structures\3DSC_CIFs\MP\mp-569125.cif
mp-975512,In0.25Sb0.75,4.1,data\structures\3DSC_CIFs\MP\mp-975512.cif
mp-1216558,In0.25Tl0.75,3.64,data\structures\3DSC_CIFs\MP\mp-1216558.cif
mp-1223682,In0.3Sn0.7Te1,3.595,data\structures\3DSC_CIFs\MP\mp-1223682.cif
mp-1223695,In0.5Sn0.5Te1,4.4,data\structures\3DSC_CIFs\MP\mp-1223695.cif
mp-1216527,In0.45Tl0.55,2.48,data\structures\3DSC_CIFs\MP\mp-1216527.cif
mp-1223654,In0.5Pb0.5,6.43,data\structures\3DSC_CIFs\MP\mp-1223654.cif
mp-1187827,In0.8Tl0.2,3.223,data\structures\3DSC_CIFs\MP\mp-1187827.cif
mp-1216503,In1S8V6,3.9,data\structures\3DSC_CIFs\MP\mp-1216503.cif
mp-1184921,In0.75Pb0.25,5.65,data\structures\3DSC_CIFs\MP\mp-1184921.cif
mp-1184894,In0.7Sn0.3,7.3,data\structures\3DSC_CIFs\MP\mp-1184894.cif
mp-1216611,In0.75Tl0.25,0.0,data\structures\3DSC_CIFs\MP\mp-1216611.cif
mp-20566,In0.82Mg0.18,3.67,data\structures\3DSC_CIFs\MP\mp-20566.cif
mp-1184502,In1,3.4874222222222224,data\structures\3DSC_CIFs\MP\mp-1184502.cif
mp-20320,In1.1Te1,2.8,data\structures\3DSC_CIFs\MP\mp-20320.cif
mp-1225978,In1.5La1Sn1.5,1.19,data\structures\3DSC_CIFs\MP\mp-1225978.cif
mp-1216252,In1.5Pb1.5Y1,1.0,data\structures\3DSC_CIFs\MP\mp-1216252.cif
mp-1217463,In1.5Sn1.5Th1,1.03,data\structures\3DSC_CIFs\MP\mp-1217463.cif
mp-1226012,In1K2Mo15Se19,1.3,data\structures\3DSC_CIFs\MP\mp-1226012.cif
mp-31326,In1Mg2,3.2,data\structures\3DSC_CIFs\MP\mp-31326.cif
mp-22061,In1Mo3Te3,0.0,data\structures\3DSC_CIFs\MP\mp-22061.cif
mp-22205,In1N1,1.975,data\structures\3DSC_CIFs\MP\mp-22205.cif
mp-22060,In1Nb3,6.533333333333334,data\structures\3DSC_CIFs\MP\mp-22060.cif
mp-22463,In1Ni2Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-22463.cif
mp-21215,In1Pd1,0.7,data\structures\3DSC_CIFs\MP\mp-21215.cif
mp-977475,In1Pd2Zr1,2.645,data\structures\3DSC_CIFs\MP\mp-977475.cif
mp-19764,In1Pr3,0.0,data\structures\3DSC_CIFs\MP\mp-19764.cif
mp-510441,In1Pt2Y1,0.0,data\structures\3DSC_CIFs\MP\mp-510441.cif
mp-899,In1Rh1,0.0,data\structures\3DSC_CIFs\MP\mp-899.cif
mp-20012,In1Sb1,3.1166666666666667,data\structures\3DSC_CIFs\MP\mp-20012.cif
mp-31348,In1Sc2,0.0,data\structures\3DSC_CIFs\MP\mp-31348.cif
mp-19713,In1Sc3,0.0,data\structures\3DSC_CIFs\MP\mp-19713.cif
mp-21428,In1Th2,0.0,data\structures\3DSC_CIFs\MP\mp-21428.cif
mp-20695,In1Zr3,0.0,data\structures\3DSC_CIFs\MP\mp-20695.cif
mp-20131,In3Y1,0.78,data\structures\3DSC_CIFs\MP\mp-20131.cif
mp-1199774,In2Mo15Se19,1.5,data\structures\3DSC_CIFs\MP\mp-1199774.cif
mp-20152,In2Mo6Se6,2.85,data\structures\3DSC_CIFs\MP\mp-20152.cif
mp-22598,In2O3,3.3,data\structures\3DSC_CIFs\MP\mp-22598.cif
mp-1068510,In2Te3,0.0,data\structures\3DSC_CIFs\MP\mp-1068510.cif
mp-1212332,In31.5Sb68.5,3.7,data\structures\3DSC_CIFs\MP\mp-1212332.cif
mp-20729,In3La1,0.7,data\structures\3DSC_CIFs\MP\mp-20729.cif
mp-977,In3Lu1,0.24,data\structures\3DSC_CIFs\MP\mp-977.cif
mp-1228853,In3Mo15Se19,3.32,data\structures\3DSC_CIFs\MP\mp-1228853.cif
mp-18614,In3Rh1,0.19,data\structures\3DSC_CIFs\MP\mp-18614.cif
mp-607450,In3Ru1,2.68,data\structures\3DSC_CIFs\MP\mp-607450.cif
mp-20206,In3Th1,0.0,data\structures\3DSC_CIFs\MP\mp-20206.cif
mp-20941,In3U1,0.0,data\structures\3DSC_CIFs\MP\mp-20941.cif
mp-20469,In3Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-20469.cif
mp-1828,Os2Th1,0.0,data\structures\3DSC_CIFs\MP\mp-1828.cif
mp-7497,Si2Th1,2.88,data\structures\3DSC_CIFs\MP\mp-7497.cif
mp-862620,Ir0.32Ru0.68,0.18,data\structures\3DSC_CIFs\MP\mp-862620.cif
mp-1120,Ir1Mo3,8.030999999999999,data\structures\3DSC_CIFs\MP\mp-1120.cif
mp-574438,Ru2Th1,3.583333333333333,data\structures\3DSC_CIFs\MP\mp-574438.cif
mp-974421,Ir0.43Ru0.57,0.18,data\structures\3DSC_CIFs\MP\mp-974421.cif
mp-11481,Ir1Mo1,5.325,data\structures\3DSC_CIFs\MP\mp-11481.cif
mp-1219535,Ir0.55Re0.15,0.61,data\structures\3DSC_CIFs\MP\mp-1219535.cif
mp-1223655,Ir0.5Os0.5,1.69,data\structures\3DSC_CIFs\MP\mp-1223655.cif
mp-10187,Ir0.5Te0.5,3.0,data\structures\3DSC_CIFs\MP\mp-10187.cif
mp-2762,Ir2Y1,1.6350000000000002,data\structures\3DSC_CIFs\MP\mp-2762.cif
mp-11482,Ir0.82Mo0.18,0.5,data\structures\3DSC_CIFs\MP\mp-11482.cif
mp-1184761,Ir0.7Os0.3,0.24835,data\structures\3DSC_CIFs\MP\mp-1184761.cif
mp-863709,Ir0.75Rh0.25,0.026,data\structures\3DSC_CIFs\MP\mp-863709.cif
mp-1458,Ir1Nb3,1.925,data\structures\3DSC_CIFs\MP\mp-1458.cif
mp-867792,Ir0.8Re0.2,0.66,data\structures\3DSC_CIFs\MP\mp-867792.cif
mp-1184771,Ir0.8Rh0.2,0.03,data\structures\3DSC_CIFs\MP\mp-1184771.cif
mp-1184759,Ir0.85Nb0.15Pt3,0.0,data\structures\3DSC_CIFs\MP\mp-1184759.cif
mp-569322,Ir0.9Rh0.1Te2,2.61,data\structures\3DSC_CIFs\MP\mp-569322.cif
mp-1217331,Ir1Os1Th1,3.61,data\structures\3DSC_CIFs\MP\mp-1217331.cif
mp-1060567,Ir1,0.0913333333333333,data\structures\3DSC_CIFs\MP\mp-1060567.cif
mp-1359,Ir45Nb55,4.88,data\structures\3DSC_CIFs\MP\mp-1359.cif
mp-1187,Ir2Th1,6.239999999999999,data\structures\3DSC_CIFs\MP\mp-1187.cif
mp-12919,Ir1La1P1,5.3,data\structures\3DSC_CIFs\MP\mp-12919.cif
mp-3555,Ir1La1Si1,2.3,data\structures\3DSC_CIFs\MP\mp-3555.cif
mp-2914,Ir1La1Si3,1.473333333,data\structures\3DSC_CIFs\MP\mp-2914.cif
mp-1104396,Ir1La3,0.0,data\structures\3DSC_CIFs\MP\mp-1104396.cif
mp-1529,Ir1Lu1,0.0,data\structures\3DSC_CIFs\MP\mp-1529.cif
mp-1189562,Ir1Lu3,0.0,data\structures\3DSC_CIFs\MP\mp-1189562.cif
mp-21248,Ir1Nb1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-21248.cif
mp-1102140,Ir1Nd1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-1102140.cif
mp-1080665,Ir1P1Sc1,3.46,data\structures\3DSC_CIFs\MP\mp-1080665.cif
mp-10125,Ir1Sb1,0.0,data\structures\3DSC_CIFs\MP\mp-10125.cif
mp-1129,Ir1Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-1129.cif
mp-1209069,Ir1Sc3,0.0,data\structures\3DSC_CIFs\MP\mp-1209069.cif
mp-1361,Ir1Se2,0.0,data\structures\3DSC_CIFs\MP\mp-1361.cif
mp-9888,Ir1Se2.9,0.0,data\structures\3DSC_CIFs\MP\mp-9888.cif
mp-1128,Ir1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-1128.cif
mp-21316,Ir1Si1Ta1,0.5,data\structures\3DSC_CIFs\MP\mp-21316.cif
mp-20383,Ir1Si1Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-20383.cif
mp-1206779,Ir1Si1Th1,6.5,data\structures\3DSC_CIFs\MP\mp-1206779.cif
mp-1103248,Ir1Si1Ti1,1.675,data\structures\3DSC_CIFs\MP\mp-1103248.cif
mp-1102268,Ir1Si1Y1,2.7,data\structures\3DSC_CIFs\MP\mp-1102268.cif
mp-1102869,Ir1Si1Zr1,2.04,data\structures\3DSC_CIFs\MP\mp-1102869.cif
mp-569802,Ir1Si3,0.0,data\structures\3DSC_CIFs\MP\mp-569802.cif
mp-2083,Ir1Sn2,0.7150000000000001,data\structures\3DSC_CIFs\MP\mp-2083.cif
mp-31277,Ir1Sn4,1.8533333333333333,data\structures\3DSC_CIFs\MP\mp-31277.cif
mp-569388,Ir1Te2,2.5,data\structures\3DSC_CIFs\MP\mp-569388.cif
mp-1217357,Ir3Te8,1.8,data\structures\3DSC_CIFs\MP\mp-1217357.cif
mp-12774,Ir1Th1,0.37,data\structures\3DSC_CIFs\MP\mp-12774.cif
mp-544,Ir1Ti3,5.113333333333333,data\structures\3DSC_CIFs\MP\mp-544.cif
mp-1105762,Ir1U1,0.14,data\structures\3DSC_CIFs\MP\mp-1105762.cif
mp-569250,Ir1V1,0.0,data\structures\3DSC_CIFs\MP\mp-569250.cif
mp-2006,Ir1V3,0.0,data\structures\3DSC_CIFs\MP\mp-2006.cif
mp-1207785,Ir1Y4,0.0,data\structures\3DSC_CIFs\MP\mp-1207785.cif
mp-1077297,Ir1Zr2,7.365,data\structures\3DSC_CIFs\MP\mp-1077297.cif
mp-30748,Ir1Zr3,2.13,data\structures\3DSC_CIFs\MP\mp-30748.cif
mp-12593,Ir3Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-12593.cif
mp-1186231,Ir3Nb1,0.0,data\structures\3DSC_CIFs\MP\mp-1186231.cif
mp-1463,Ir2La1,0.48,data\structures\3DSC_CIFs\MP\mp-1463.cif
mp-3585,Ir2La1Si2,1.198333333,data\structures\3DSC_CIFs\MP\mp-3585.cif
mp-1761,Ir2Lu1,2.47,data\structures\3DSC_CIFs\MP\mp-1761.cif
mp-2082,Ir2P1,0.0,data\structures\3DSC_CIFs\MP\mp-2082.cif
mp-2263,Ir2Sc1,1.5499999999999998,data\structures\3DSC_CIFs\MP\mp-2263.cif
mp-1080037,Ir2Si2Th1,2.215,data\structures\3DSC_CIFs\MP\mp-1080037.cif
mp-22758,Ir2Si2U1,1.1,data\structures\3DSC_CIFs\MP\mp-22758.cif
mp-4653,Ir2Si2Y1,1.949166667,data\structures\3DSC_CIFs\MP\mp-4653.cif
mp-318,Ir2Sr1,5.7,data\structures\3DSC_CIFs\MP\mp-318.cif
mp-1655,Ir2U1,0.0,data\structures\3DSC_CIFs\MP\mp-1655.cif
mp-1204272,Ir2Y3,1.61,data\structures\3DSC_CIFs\MP\mp-1204272.cif
mp-1584,Ir2Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-1584.cif
mp-715,Ir2Zr1,4.1,data\structures\3DSC_CIFs\MP\mp-715.cif
mp-568336,Ir3Lu2Si5,4.425,data\structures\3DSC_CIFs\MP\mp-568336.cif
mp-1187284,Ir3Si5Tb2,0.0,data\structures\3DSC_CIFs\MP\mp-1187284.cif
mp-1189012,Ir3Si5Y2,3.005,data\structures\3DSC_CIFs\MP\mp-1189012.cif
mp-571094,Ir3Th7,1.52,data\structures\3DSC_CIFs\MP\mp-571094.cif
mp-1044,Ir3U1,0.0,data\structures\3DSC_CIFs\MP\mp-1044.cif
mp-865496,Ir3V1,0.0,data\structures\3DSC_CIFs\MP\mp-865496.cif
mp-1095497,Ir3Y1,3.5,data\structures\3DSC_CIFs\MP\mp-1095497.cif
mp-30749,Ir3Zr5,0.0,data\structures\3DSC_CIFs\MP\mp-30749.cif
mp-1197480,Ir4La3Sn13,2.55,data\structures\3DSC_CIFs\MP\mp-1197480.cif
mp-1222705,Ir4Lu2.5Sc2.5Si10,7.915,data\structures\3DSC_CIFs\MP\mp-1222705.cif
mp-1195748,Ir4Sc5Si10,8.311428571,data\structures\3DSC_CIFs\MP\mp-1195748.cif
mp-1202399,Ir4Si10Tm5,0.95,data\structures\3DSC_CIFs\MP\mp-1202399.cif
mp-1202645,Ir4Si10Y5,2.906666667,data\structures\3DSC_CIFs\MP\mp-1202645.cif
mp-1207588,Ir4Si10Yb5,0.0,data\structures\3DSC_CIFs\MP\mp-1207588.cif
mp-1196422,Ir4Sn13Sr3,5.016666667,data\structures\3DSC_CIFs\MP\mp-1196422.cif
mp-1384,Ir5La1,2.13,data\structures\3DSC_CIFs\MP\mp-1384.cif
mp-312,Ir5Th1,3.93,data\structures\3DSC_CIFs\MP\mp-312.cif
mp-1223833,K0.27W1O3,0.5,data\structures\3DSC_CIFs\MP\mp-1223833.cif
mp-541614,K0.3Mo1O3,0.0,data\structures\3DSC_CIFs\MP\mp-541614.cif
mp-761779,K0.45W1O3,0.885,data\structures\3DSC_CIFs\MP\mp-761779.cif
mp-1040469,K0.9Mo1O3,0.0,data\structures\3DSC_CIFs\MP\mp-1040469.cif
mp-4757,K0.9Re1O3,0.0,data\structures\3DSC_CIFs\MP\mp-4757.cif
mp-1223501,K1La1Nb2O7,0.0,data\structures\3DSC_CIFs\MP\mp-1223501.cif
mp-3614,K1Nb0.21Ta0.79O3,0.0,data\structures\3DSC_CIFs\MP\mp-3614.cif
mp-1207114,K1Nb0.36Ta0.64O3,0.0,data\structures\3DSC_CIFs\MP\mp-1207114.cif
mp-17228,K1Ni2S2,0.46,data\structures\3DSC_CIFs\MP\mp-17228.cif
mp-1188089,K1Ni2Se2,0.8,data\structures\3DSC_CIFs\MP\mp-1188089.cif
mp-554461,K1Os2O6,9.596428571428572,data\structures\3DSC_CIFs\MP\mp-554461.cif
mp-1224064,K1S8V6,0.71,data\structures\3DSC_CIFs\MP\mp-1224064.cif
mp-1536,K1Sb1,0.0,data\structures\3DSC_CIFs\MP\mp-1536.cif
mp-1211511,K1Tl1.5,0.0,data\structures\3DSC_CIFs\MP\mp-1211511.cif
mp-1204618,K2Mo15Se19,2.1,data\structures\3DSC_CIFs\MP\mp-1204618.cif
mp-1104242,K2Mo6Se6,0.0,data\structures\3DSC_CIFs\MP\mp-1104242.cif
mp-7289,K2Te3,0.0,data\structures\3DSC_CIFs\MP\mp-7289.cif
mp-4251,Os4Pr1Sb12,1.60125,data\structures\3DSC_CIFs\MP\mp-4251.cif
mp-21381,Pb3Th1,5.55,data\structures\3DSC_CIFs\MP\mp-21381.cif
mp-695042,La0.1Sr0.9Ti1O3,0.0,data\structures\3DSC_CIFs\MP\mp-695042.cif
mp-5532,La0.22Sr1.78Ti1O4,0.0,data\structures\3DSC_CIFs\MP\mp-5532.cif
mp-435,Sn3Th1,3.33,data\structures\3DSC_CIFs\MP\mp-435.cif
mp-912,La1Pt2,0.46,data\structures\3DSC_CIFs\MP\mp-912.cif
mp-1222741,La0.48Y0.52,1.0,data\structures\3DSC_CIFs\MP\mp-1222741.cif
mp-1218904,La0.9Sr0.1Ti1O3,0.0,data\structures\3DSC_CIFs\MP\mp-1218904.cif
mp-21432,La1Pb3,4.0825,data\structures\3DSC_CIFs\MP\mp-21432.cif
mp-37784,La1Mo6Se8,11.1875,data\structures\3DSC_CIFs\MP\mp-37784.cif
